ID-datalake,nct_id,brief_title,phase,phase_int,phase_numeric,trial_type,recruitment_status,start_date,completion_date,primary_completion_date,start_year,trial_duration_days,enrollment,enrollment_type,flag_date_inconsistency,flag_missing_enrollment_type,flag_estimated_enrollment_on_completed,indications,primary_indication,broad_category,interventions_drugs_clean,intervention_categories,has_drug,main_technologies,primary_technology,target_abbreviations,primary_target,drugs_datalake
55495,NCT06253637,Daratumumab in VHR T-ALL Treated According to the ALL National Treatment Program,PHASE2,2.0,2.0,standard,RECRUITING,2024-10-17,2029-10-31,2029-10-31,2024.0,1840.0,31.0,ESTIMATED,False,False,False,['T-cell acute lymphoblastic leukemia'],T-cell acute lymphoblastic leukemia,Leukemia,['Daratumumab'],['drug'],True,[['Antibody']],Antibody,[['CD38']],CD38,['B415']
61054,NCT06578286,ARX788 in HER2-positive Metastatic Breast Cancer Patients Who Were Previously Treated With T-DXd,PHASE2,2.0,2.0,standard,NOT_YET_RECRUITING,2024-09-30,2030-09-30,2026-09-30,2024.0,2191.0,44.0,ESTIMATED,False,False,False,['Breast Cancer'],Breast Cancer,Breast Cancer,['JNJ-0683'],['drug'],True,[['Antibody Drug Conjugate (ADC)']],Antibody Drug Conjugate (ADC),"[['Beta-tubulin ', 'HER2']]",Beta-tubulin ,['B2500']
57266,NCT06519370,"FDA018-ADC Vs Investigator's Choice Chemotherapy to Treat Locally Advanced, Recurrent or Metastatic Triple-negative Breast Cancer",PHASE3,3.0,3.0,standard,RECRUITING,2024-08-09,2027-06-20,2026-08-18,2024.0,1045.0,350.0,ESTIMATED,False,False,False,['Triple-Negative Breast Cancer'],Triple-Negative Breast Cancer,Breast Cancer,"['FDA018-ADC', 'Eribulin', 'Capecitabine', 'Gemcitabine', 'Vinorelbine']","['drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Antibody Drug Conjugate (ADC)'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Antibody Drug Conjugate (ADC),"[['TOP1', 'TROP2'], ['TUBB1'], ['TYMS'], ['DNA', 'RNR'], ['TUBB1']]",TOP1,"['B5157', 'B387', 'B474', 'B2079', 'B1929']"
55552,NCT06261814,Contrast Enhanced Ultrasound to Evaluate Response to Chemoembolization in Patients With Liver Tumors,PHASE2,2.0,2.0,standard,RECRUITING,2024-08-07,2028-01-01,2027-07-01,2024.0,1242.0,266.0,ESTIMATED,False,False,False,['Liver Cancer'],Liver Cancer,Liver Cancer,"['Sulfur Hexafluoride Lipid Microspheres', 'Contrast-Enhanced Ultrasound', 'Transarterial Chemoembolization']","['imaging', 'imaging', 'surgery']",False,[],Unknown,[],Unknown,[]
56528,NCT06416410,JAB-21822 Combined With JAB-3312 Compared SOC in the First Line for Treatment of Advanced Non-small Cell Lung Cancer With KRAS p.G12C Mutation,PHASE3,3.0,3.0,standard,RECRUITING,2024-08-07,2027-02-28,2026-09-30,2024.0,935.0,392.0,ESTIMATED,False,False,False,"['Lung Non-Squamous Non-Small Cell Carcinoma', 'Lung Non-Squamous Non-Small Cell Carcinoma']",Lung Non-Squamous Non-Small Cell Carcinoma,Lung Cancer,"['Glecirasib', 'Tislelizumab', 'JAB 3312', 'Pemetrexed', 'Carboplatin']","['drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['KRAS G12C'], ['PD-1'], ['SHP2'], ['DHFR', 'GART', 'TYMS'], ['DNA']]",KRAS G12C,"['B1847', 'B1344', 'B2830', 'B814', 'B274']"
60818,NCT06549595,A Study of AZD0486 Plus Rituximab in Previously Untreated Follicular Lymphoma Patients,PHASE3,3.0,3.0,standard,RECRUITING,2024-08-07,2035-02-28,2031-04-15,2024.0,3857.0,1015.0,ESTIMATED,False,False,False,['Follicular Lymphoma'],Follicular Lymphoma,Lymphoma,"['AZD0486', 'Rituximab', 'Cyclophosphamide', 'Doxorubicin', 'Vincristine', 'Prednisone', 'Bendamustine']","['drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Antibody'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['CD19', 'CD3'], ['CD20'], ['DNA'], ['TOP2'], ['TUBB1'], ['GR'], ['DNA']]",CD19,"['B2625', 'B163', 'B2818', 'B1914', 'B2083', 'B1979', 'B1689']"
57199,NCT06509568,Neoadjuvant ChemoRadiotherapy Followed by Immunotherapy and Surgery for Resectable Esophageal Squamous Cell Carcinomaï¼ˆCRIS-2 Trialï¼‰,PHASE2,2.0,2.0,standard,RECRUITING,2024-08-01,2026-08-01,2025-08-01,2024.0,730.0,92.0,ESTIMATED,False,False,False,['Esophageal Cancer'],Esophageal Cancer,Esophageal Cancer,"['Nab-paclitaxel', 'Carboplatin', 'Toripalimab', 'Esophagectomy', 'Intensity-Modulated Radiation Therapy', 'Volume Modulated Arc Therapy', 'Immunotherapy (unspecified)']","['drug', 'drug', 'drug', 'surgery', 'radiation', 'radiation', 'drug']",True,"[['Small Molecule'], ['Antibody']]",Small Molecule,"[['DNA'], ['PD-1']]",DNA,"['B274', 'B1346']"
54300,NCT06080165,Sirolimus for Improving Social Abilities in People With PTEN Germline Mutations,PHASE1/PHASE2,1.5,2.0,standard,WITHDRAWN,2024-07-31,2028-06-30,2028-06-30,2024.0,1430.0,0.0,ACTUAL,False,False,False,"['PTEN Gene Mutation', 'PTEN Hamartoma Tumor Syndrome', 'PTEN Hamartoma Syndrome']",PTEN Gene Mutation,Other Cancer,"['Sirolimus', 'Placebo']","['drug', 'placebo']",True,[['Small Molecule']],Small Molecule,[['mTOR']],mTOR,['B1227']
60676,NCT06525948,Efficacy and Safety of rhTPO in Combination With Cyclosporine Versus Cyclosporine Alone in the Treatment of TD-NSAA,PHASE4,4.0,4.0,standard,NOT_YET_RECRUITING,2024-07-30,2025-12-30,2025-06-30,2024.0,518.0,54.0,ESTIMATED,False,False,False,"['Aplastic Anemia', 'Transfusion-dependent Anemia']",Aplastic Anemia,Non-Cancer,"['Recombinant Human Thrombopoietin', 'Cyclosporin']","['drug', 'drug']",True,[['Small Molecule']],Small Molecule,[['CaN']],CaN,['B2845']
56722,NCT06444412,An Investigational Scan (Ga-68 PSMA-11 PET/CT) for Detection of Disease Recurrence or Progression in Patients with Glioma,PHASE2,2.0,2.0,standard,RECRUITING,2024-07-26,2026-04-30,2026-04-30,2024.0,643.0,25.0,ESTIMATED,False,False,False,"['WHO Grade 3 Glioma', 'WHO Grade 4 Glioma']",WHO Grade 3 Glioma,Brain Cancer,"['Computed Tomography', 'Gallium Ga-68 gozetotide', 'Positron Emission Tomography']","['imaging', 'imaging', 'imaging']",False,[['Radiopharmaceutical Imaging']],Radiopharmaceutical Imaging,[['PSMA']],PSMA,['B3880']
60922,NCT06562920,Adebrelimab Combined With Chemotherapy and Concurrent SBRT for Neoadjuvant Treatment of Limited-stage Small Cell Lung Cancer,PHASE2,2.0,2.0,standard,RECRUITING,2024-07-24,2028-07-31,2027-07-31,2024.0,1468.0,20.0,ESTIMATED,False,False,False,['Small Cell Lung Cancer'],Small Cell Lung Cancer,Lung Cancer,"['Adebrelimab', 'Chemotherapy (unspecified)', 'Stereotactic Body Radiation Therapy', 'Surgical Procedure']","['drug', 'drug', 'radiation', 'surgery']",True,[['Antibody']],Antibody,[['PDL1']],PDL1,['B2489']
55546,NCT06260033,Stereotactic Body Radiation Therapy and FES PET/CT Imaging for the Treatment of Oligoprogressive Estrogen Receptor Positive Metastatic Breast Cancer,PHASE2,2.0,2.0,standard,RECRUITING,2024-07-23,2026-10-29,2026-10-29,2024.0,828.0,18.0,ESTIMATED,False,False,False,"['Breast Cancer', 'Hormone Receptor-Positive Breast Cancer', 'Breast Cancer']",Breast Cancer,Breast Cancer,"['Biospecimen Collection', 'Bone Scan', 'Computed Tomography', '18F-fluoroestradiol', 'Positron Emission Tomography', 'Questionnaire Administration', 'Stereotactic Body Radiation Therapy']","['diagnostic', 'imaging', 'imaging', 'imaging', 'imaging', 'diagnostic', 'radiation']",False,[['Radiopharmaceutical Imaging']],Radiopharmaceutical Imaging,[[]],Unknown,['B3726']
53115,NCT05901194,Lenvatinib Treatment in Waiting List of Liver Transplantation After TACE Failure in Patients With Hepatocellular Carcinoma,PHASE1/PHASE2,1.5,2.0,standard,ACTIVE_NOT_RECRUITING,2024-07-10,2027-04-30,2027-04-30,2024.0,1024.0,25.0,ESTIMATED,False,False,False,['Hepatocellular Carcinoma'],Hepatocellular Carcinoma,Liver Cancer,['Lenvatinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'PDGFRÎ±', 'c-Kit', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",FGFR1,['B261']
62121,NCT06734182,Neoadjuvant Envafolimab Plus Disitamab Vedotin and Carboplatin in Resectable HER2-Mutant Non-Small-Cell Lung Cancer,PHASE2,2.0,2.0,standard,RECRUITING,2024-06-22,2028-06-22,2027-06-22,2024.0,1461.0,25.0,ESTIMATED,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,"['Envafolimab', 'Disitamab vedotin', 'Carboplatin']","['drug', 'drug', 'drug']",True,"[['Antibody'], ['Antibody Drug Conjugate (ADC)'], ['Small Molecule']]",Antibody,"[['PDL1'], ['Beta-tubulin ', 'HER2'], ['DNA']]",PDL1,"['B1384', 'B1763', 'B274']"
56572,NCT06422156,SBRT Combined With Nimotuzumab and Mono-chemotherapy in Locally Advanced Pancreatic Cancer,PHASE2,2.0,2.0,standard,NOT_YET_RECRUITING,2024-06-01,2026-06-01,2026-06-01,2024.0,730.0,73.0,ESTIMATED,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,"['Stereotactic Body Radiation Therapy', 'Nimotuzumab', 'Gemcitabine', 'Gimeracil/oteracil/tegafur', 'Capecitabine']","['radiation', 'drug', 'drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['EGFR'], ['DNA', 'RNR'], ['TYMS'], ['TYMS']]",EGFR,"['B662', 'B2079', 'B2855', 'B474']"
63100,NCT06881537,CapeOX Combined With Bevacizumab Plus Anti-PD1 Antibody as Neoadjuvant Therapy for Locally Recurrent Colorectal Cancer,PHASE2,2.0,2.0,standard,RECRUITING,2024-06-01,2028-06-30,2025-06-30,2024.0,1490.0,15.0,ESTIMATED,False,False,False,['Epithelial Neoplasm'],Epithelial Neoplasm,Unspecified,"['Capecitabine', 'Oxaliplatin', 'Bevacizumab', 'Tislelizumab']","['drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Antibody'], ['Antibody']]",Small Molecule,"[['TYMS'], ['DNA'], ['VEGF-A'], ['PD-1']]",TYMS,"['B474', 'B1229', 'B167', 'B1344']"
55942,NCT06332430,Intratumoral CAN2109 in Subjects With Solid Tumors,PHASE1,1.0,1.0,standard,RECRUITING,2024-05-28,2026-05-30,2025-05-30,2024.0,732.0,27.0,ESTIMATED,False,False,False,"['Solid Tumors', 'Hematology']",Solid Tumors,Unspecified,['Immunogenic Cell Death Inducer CAN2109'],['drug'],True,[],Unknown,[],Unknown,[]
56443,NCT06402383,Supporting the National Expansion of HPV-based Cervical Cancer Screening in Tanzania Among Women Living with HIV,,,,non_standard,ACTIVE_NOT_RECRUITING,2024-05-25,2026-04-30,2026-01-31,2024.0,705.0,2000.0,ESTIMATED,False,False,False,['Cervical Cancer'],Cervical Cancer,Gynecologic Cancer,['Human papillomavirus vaccine'],['drug'],True,[[]],Unknown,[[]],Unknown,['B3475']
56475,NCT06408194,Autologous CD22 CAR T Cells Following Commercial CD19 CAR T Cells in B Cell Malignancies,PHASE1,1.0,1.0,standard,RECRUITING,2024-05-13,2025-06-30,2025-06-30,2024.0,413.0,20.0,ESTIMATED,False,False,False,"['Leukemia', 'Acute Lymphoblastic Leukemia']",Leukemia,Leukemia,"['Anti-CD22 CAR T Cells Preparation', 'Tisagenlecleucel', 'Lymphodepletion Therapy']","['drug', 'drug', 'supportive']",True,[['Chimeric Antigen Receptor T-Cell Therapy (CAR-T)']],Chimeric Antigen Receptor T-Cell Therapy (CAR-T),[['CD19']],CD19,['B971']
56621,NCT06428682,Role of TXA in Patients Undergoing Breast Free Flap Reconstruction,PHASE4,4.0,4.0,standard,RECRUITING,2024-05-13,2026-05-13,2025-05-13,2024.0,730.0,100.0,ESTIMATED,False,False,False,"['Breast Cancer', 'Blood Loss, Surgical']",Breast Cancer,Breast Cancer,"['Tranexamic Acid', 'Placebo']","['drug', 'placebo']",True,[],Unknown,[],Unknown,[]
60592,NCT06300320,A Clinical Trial of TQ05105 Tablets in the Treatment of Chronic Graft-versus-host Disease,PHASE2,2.0,2.0,standard,RECRUITING,2024-05-07,2026-04-30,2025-10-31,2024.0,723.0,52.0,ESTIMATED,False,False,False,['Chronic Graft Versus Host Disease'],Chronic Graft Versus Host Disease,Non-Cancer,['Rovadicitinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['ROCK1', 'ROCK2', 'JAK1', 'JAK2']]",ROCK1,['B1844']
55513,NCT06255379,Study of Fruquintinib Combined With Tegafur Gimeracil Oteracil in Patients With Metastatic Colorectal Cancer,PHASE2,2.0,2.0,standard,NOT_YET_RECRUITING,2024-05-06,2027-03-21,2027-03-21,2024.0,1049.0,52.0,ESTIMATED,False,False,False,"['Colorectal Cancer', 'Colon Carcinoma', 'Rectal Carcinoma']",Colorectal Cancer,Colorectal Cancer,"['Fruquintinib', 'Gimeracil/oteracil/tegafur']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['VEGFR1', 'VEGFR2', 'VEGFR3'], ['TYMS']]",VEGFR1,"['B1437', 'B2855']"
60609,NCT06358638,Sickle Cell Disease Transplant Using a Nonmyeloablative Approach for Patients With Anti-donor Red Cell AntibodY,PHASE2,2.0,2.0,standard,RECRUITING,2024-04-03,2054-09-30,2044-09-30,2024.0,11137.0,12.0,ESTIMATED,False,False,False,['Sickle Cell Disease'],Sickle Cell Disease,Non-Cancer,"['Daratumumab', 'Alemtuzumab', 'Sirolimus', 'Total-Body Irradiation']","['drug', 'drug', 'drug', 'radiation']",True,"[['Antibody'], ['Antibody'], ['Small Molecule']]",Antibody,"[['CD38'], ['CD52'], ['mTOR']]",CD38,"['B415', 'B169', 'B1227']"
57086,NCT06494514,NALIRIFOX Combined With PD-1 Sequential Radiotherapy Versus AG Combined With PD-1 Sequential Radiotherapy as First-line Treatment of Locally Advanced Pancreatic Cancer,,,,non_standard,RECRUITING,2024-04-01,2027-04-01,2027-04-01,2024.0,1095.0,40.0,ESTIMATED,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,"['Eculizumab', 'Oxaliplatin', 'Fluorouracil', 'FU-LV Regimen', 'PDCD1 wt Allele', 'Stereotactic Body Radiation Therapy', 'Gemcitabine', 'Nab-paclitaxel']","['drug', 'drug', 'drug', 'drug', 'drug', 'radiation', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['C5'], ['DNA'], ['TYMS'], ['DNA', 'RNR']]",C5,"['B195', 'B1229', 'B493', 'B2079']"
55598,NCT06271551,Transdermal Estradiol and Exercise in Mitigating Adverse Effects of Androgen Deprivation Therapy for Prostate Cancer Radiation Therapy,PHASE2,2.0,2.0,standard,NOT_YET_RECRUITING,2024-03-31,2029-12-31,2028-12-31,2024.0,2101.0,310.0,ESTIMATED,False,False,False,['Prostate Cancer'],Prostate Cancer,Prostate Cancer,"['Transdermal Estrogen', 'Resistance Training']","['drug', 'supportive']",True,[],Unknown,[],Unknown,[]
55726,NCT06297226,Study of Arlocabtagene Autoleucel (BMS-986393) a GPRC5D-directed CAR T Cell Therapy in Adult Participants With Relapsed or Refractory Multiple Myeloma,PHASE2,2.0,2.0,standard,RECRUITING,2024-03-21,2032-06-30,2027-06-30,2024.0,3023.0,175.0,ESTIMATED,False,False,False,['Multiple Myeloma'],Multiple Myeloma,Multiple Myeloma,['Arlocabtagene autoleucel'],['drug'],True,[['Cell Therapy']],Cell Therapy,[['GPRC5D']],GPRC5D,['B4660']
60632,NCT06432296,Treatment of Malignant Ascites Caused by Advanced Epithelial Solid Tumors With M701 Bispecific Antibody,PHASE3,3.0,3.0,standard,RECRUITING,2024-03-20,2025-11-11,2025-08-03,2024.0,601.0,270.0,ESTIMATED,False,False,False,['Malignant Ascites'],Malignant Ascites,Other Cancer,"['M 701', 'Paracentesis']","['drug', 'surgery']",True,[['Antibody']],Antibody,"[['EpCAM', 'CD3']]",EpCAM,['B3160']
54453,NCT06099366,Treatment of Newly Diagnosed Standard Risk Acute Lymphoblastic Leukemia in Children,PHASE2,2.0,2.0,standard,RECRUITING,2024-03-05,2033-12-31,2033-12-31,2024.0,3588.0,116.0,ESTIMATED,False,False,False,['Acute Lymphoblastic Leukemia'],Acute Lymphoblastic Leukemia,Leukemia,"['Vincristine', 'Asparaginase', 'Dexamethasone', 'Cytarabine Intrathecal Regimen', 'Intrathecal Methotrexate/Methotrexate/Pegaspargase/Vincristine Regimen', 'Mercaptopurine', 'Methotrexate Intrathecal Regimen', 'Cyclophosphamide', 'Cytarabine', 'Methotrexate', 'Doxorubicin']","['drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TUBB1'], ['ASN'], ['GR'], ['HPRT1'], ['DNA'], ['DNA-directed DNA polymerase'], ['DHFR'], ['TOP2']]",TUBB1,"['B2083', 'B725', 'B1128', 'B2978', 'B2818', 'B2050', 'B997', 'B1914']"
51669,NCT05679921,Pazopanib With or Without Pembrolizumab for Metastatic Soft Tissue Sarcoma,PHASE2,2.0,2.0,standard,RECRUITING,2024-03-01,2026-12-31,2026-12-31,2024.0,1035.0,116.0,ESTIMATED,False,False,False,['Soft Tissue Sarcoma'],Soft Tissue Sarcoma,Sarcoma,"['Pembrolizumab', 'Pazopanib']","['drug', 'drug']",True,"[['Antibody'], ['Small Molecule']]",Antibody,"[['PD-1'], ['PDGFRÎ±', 'PDGFRÎ²', 'c-Kit', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",PD-1,"['B936', 'B1649']"
52009,NCT05735028,The Efficacy and Safety of PD-1/PD-L1 Inhibitors Combined With Centipeda Minima (CM) in Lung Cancer,PHASE1,1.0,1.0,standard,RECRUITING,2024-02-07,2025-12-07,2025-08-07,2024.0,669.0,8.0,ESTIMATED,False,False,False,['Thoracic Neoplasm'],Thoracic Neoplasm,Lung Cancer,"['Centipeda minima Decoction', 'PD-1/PD-L1 Inhibitor (unspecified)']","['drug', 'drug']",True,[],Unknown,[],Unknown,[]
55925,NCT06329999,"A Prospective, Multicenter, and Exploratory Study of CMGV in the Treatment of Recurrent Adult AML and MDS-EB-2/Elder AML",,,,non_standard,RECRUITING,2024-02-03,2027-12-31,2025-12-31,2024.0,1427.0,78.0,ESTIMATED,False,False,False,"['Acute Myeloid Leukemia', 'Myelodysplastic Syndrome', 'Acute Myeloid Leukemia']",Acute Myeloid Leukemia,Leukemia,"['Mitoxantrone liposomal', 'Cytarabine', 'Filgrastim', 'Vincristine', 'Hematopoietic Cell Transplantation']","['drug', 'drug', 'drug', 'drug', 'transplant']",True,"[['Small Molecule'], ['Small Molecule'], ['Other Protein Therapy'], ['Small Molecule']]",Small Molecule,"[['TOP2'], ['DNA-directed DNA polymerase'], ['CSF-3R'], ['TUBB1']]",TOP2,"['B2930', 'B2050', 'B157', 'B2083']"
55152,NCT06208462,Neoadjuvant Therapy of HAICï¼ˆGEMOXï¼‰ Combined With Adebrelimab and Lenvatinib for Resectable Intrahepatic Cholangiocarcinoma With High-risk Recurrence Factors,PHASE2,2.0,2.0,standard,RECRUITING,2024-01-19,2027-01-31,2026-01-31,2024.0,1108.0,33.0,ESTIMATED,False,False,False,['Intrahepatic Cholangiocarcinoma'],Intrahepatic Cholangiocarcinoma,Liver Cancer,"['Adebrelimab', 'Lenvatinib', 'Gemcitabine', 'Oxaliplatin']","['drug', 'drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['PDL1'], ['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'PDGFRÎ±', 'c-Kit', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3'], ['DNA', 'RNR'], ['DNA']]",PDL1,"['B2489', 'B261', 'B2079', 'B1229']"
53541,NCT05967182,A Single-Arm Study of Pembrolizumab With Gemcitabine and Cisplatin as Perioperative Therapy for Potentially Resectable Intrahepatic Cholangiocarcinoma,PHASE2,2.0,2.0,standard,RECRUITING,2024-01-16,2029-07-31,2027-07-31,2024.0,2023.0,24.0,ESTIMATED,False,False,False,['Bile Duct Cancer'],Bile Duct Cancer,Liver Cancer,"['Pembrolizumab', 'Gemcitabine', 'Cisplatin']","['drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['PD-1'], ['DNA', 'RNR'], ['DNA']]",PD-1,"['B936', 'B2079', 'B49']"
56699,NCT06440811,Preoperative Adjuvant SOX Plus PL-1 Antibody and FLOT Plus PD-1 Antibody for Locally Advanced dMMR Gastric Cancer,PHASE1,1.0,1.0,standard,RECRUITING,2024-01-01,2025-03-01,2025-01-01,2024.0,425.0,200.0,ESTIMATED,False,False,False,"['Gastric Cancer', 'Immune-related Adverse Event', 'Chemotherapeutic Toxicity']",Gastric Cancer,Gastric Cancer,"['SOX', 'PD-1 Inhibitor (unspecified)', 'FLOT']","['drug', 'drug', 'drug']",True,[],Unknown,[],Unknown,[]
50893,NCT05567770,ACTInium-J591 Radionuclide Therapy in PSMA-Detected Metastatic HOrmone-Sensitive Recurrent Prostate CaNcer,PHASE1,1.0,1.0,standard,WITHDRAWN,2023-12-31,2030-01-31,2025-01-31,2023.0,2223.0,0.0,ACTUAL,False,False,False,['Prostate Cancer'],Prostate Cancer,Prostate Cancer,"['Actinium Ac 225 Rosopatamab Tetraxetan', 'Stereotactic Body Radiation Therapy']","['drug', 'radiation']",True,[],Unknown,[],Unknown,[]
54283,NCT06077760,A Study of V940 Plus Pembrolizumab (MK-3475) Versus Placebo Plus Pembrolizumab in Participants With Non-small Cell Lung Cancer (V940-002),PHASE3,3.0,3.0,standard,RECRUITING,2023-12-06,2035-12-21,2030-06-25,2023.0,4398.0,868.0,ESTIMATED,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,"['V 940', 'Pembrolizumab', 'Placebo']","['drug', 'drug', 'placebo']",True,"[['Cancer Vaccine'], ['Antibody']]",Cancer Vaccine,"[[], ['PD-1']]",PD-1,"['B5475', 'B936']"
54679,NCT06132438,Immunotherapy Targeting of Cytomegalovirus Antigens in Glioblastoma,PHASE1,1.0,1.0,standard,NOT_YET_RECRUITING,2023-11-30,2026-09-30,2024-09-30,2023.0,1035.0,26.0,ESTIMATED,False,False,False,['Glioblastoma'],Glioblastoma,Brain Cancer,['PEP-CMV Vaccine'],['drug'],True,[],Unknown,[],Unknown,[]
53735,NCT05995041,Universal CAR-T Cells Targeting AML,PHASE1,1.0,1.0,standard,RECRUITING,2023-10-31,2026-12-31,2026-09-30,2023.0,1157.0,30.0,ESTIMATED,False,False,False,['Acute Myeloid Leukemia'],Acute Myeloid Leukemia,Leukemia,['CLL-1/CD33/CD38/CD123-specific universal CAR- T cells (Shenzhen Geno-Immune Medical Institute)'],['drug'],True,[['Chimeric Antigen Receptor T-Cell Therapy (CAR-T)']],Chimeric Antigen Receptor T-Cell Therapy (CAR-T),[[]],Unknown,['B11726']
53903,NCT06017323,Proglumide With Gemcitabine and Nab-Paclitaxel in PatientsWith Metastatic Pancreatic Ductal Adenocarcinoma,PHASE1,1.0,1.0,standard,WITHDRAWN,2023-10-31,2026-07-31,2026-07-31,2023.0,1004.0,0.0,ACTUAL,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,"['Gemcitabine', 'Nab-paclitaxel', 'Proglumide']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['DNA', 'RNR'], ['TUBB1'], ['CCK receptor']]",DNA,"['B2079', 'B7744', 'B945']"
